			Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance					Number of Travelers		Travel Time		Travel Delay		Travel Distance				
SH 190 Westbound	03:45:00	Car	1930	100.00	4664.30	2.42	301.23	0.16	4961.47	2.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1930	100.00	4664.30	2.42	301.23	0.16	4961.47	2.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:45:00	Car	20529	100.00	47738.91	2.33	23908.21	1.16	15982.26	0.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20529	100.00	47763.31	2.33	23920.57	1.17	15990.35	0.78			Truck	13	N/A	24.40	1.88	12.36	0.95	8.09	0.62			
US 75 Frontage Rd Southbound	03:45:00	Car	16434	100.00	29202.51	1.78	12176.20	0.74	11085.15	0.67			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16434	100.00	29236.91	1.78	12188.06	0.74	11099.90	0.68			Truck	13	N/A	34.40	2.65	11.86	0.91	14.75	1.13			
US 75 HOV Northbound	03:45:00	Car	460	100.00	2813.60	6.12	70.70	0.15	2855.50	6.21			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	460	100.00	2813.60	6.12	70.70	0.15	2855.50	6.21			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:45:00	Car	172	100.00	1230.60	7.15	34.62	0.20	1257.26	7.31			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	172	100.00	1230.60	7.15	34.62	0.20	1257.26	7.31			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:45:00	Car	12650	100.00	115713.83	9.15	59766.17	4.72	61060.29	4.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12650	100.00	115753.62	9.15	59789.60	4.73	61078.05	4.83			Truck	3	N/A	39.80	13.27	23.42	7.81	17.77	5.92			
US 75 Southbound	03:45:00	Car	9870	100.00	67605.94	6.85	16759.32	1.70	57717.04	5.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9870	100.00	67650.73	6.85	16769.35	1.70	57756.82	5.85			Truck	6	N/A	44.80	7.47	10.03	1.67	39.78	6.63			
Entire System	03:50:00	Car	106087	98.72	978122.50	9.22	375782.44	3.54	442746.22	4.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1375	1.28	9871.10	7.18	608.00	0.44	9709.01	7.06			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	107462	100.00	988470.62	9.20	376593.41	3.50	452646.41	4.21			Truck	24	N/A	476.90	19.87	202.98	8.46	190.99	7.96			
Greenville Ave Northbound	03:50:00	Car	7503	100.00	25248.20	3.37	10931.49	1.46	8952.58	1.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7503	100.00	25253.10	3.37	10935.50	1.46	8953.03	1.19			Truck	2	N/A	4.90	2.45	4.01	2.01	0.44	0.22			
Greenville Ave Southbound	03:50:00	Car	4428	100.00	12019.90	2.71	4581.85	1.03	4669.87	1.05			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4428	100.00	12038.70	2.72	4589.50	1.04	4676.93	1.06			Truck	4	N/A	18.80	4.70	7.65	1.91	7.06	1.77			
IH 635 Eastbound	03:50:00	Car	4131	100.00	22387.83	5.42	7965.02	1.93	16459.31	3.98			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4131	100.00	22387.83	5.42	7965.02	1.93	16459.31	3.98			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:50:00	Car	3993	100.00	14009.60	3.51	843.39	0.21	15065.41	3.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3993	100.00	14009.60	3.51	843.39	0.21	15065.41	3.77			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:50:00	Car	2085	100.00	6073.30	2.91	413.77	0.20	6505.92	3.12			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2085	100.00	6073.30	2.91	413.77	0.20	6505.92	3.12			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:50:00	Car	1951	100.00	4876.80	2.50	318.16	0.16	5187.50	2.66			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1951	100.00	4876.80	2.50	318.16	0.16	5187.50	2.66			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:50:00	Car	20608	100.00	50576.77	2.45	26095.09	1.27	16435.41	0.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20608	100.00	50609.66	2.46	26114.96	1.27	16444.52	0.80			Truck	9	N/A	32.90	3.66	19.87	2.21	9.11	1.01			
US 75 Frontage Rd Southbound	03:50:00	Car	16225	100.00	28030.20	1.73	11018.89	0.68	11070.37	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16225	100.00	28061.50	1.73	11028.62	0.68	11084.62	0.68			Truck	13	N/A	31.30	2.41	9.73	0.75	14.25	1.10			
US 75 HOV Northbound	03:50:00	Car	452	100.00	2870.00	6.35	70.10	0.16	2925.81	6.47			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	452	100.00	2870.00	6.35	70.10	0.16	2925.81	6.47			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:50:00	Car	156	100.00	1073.60	6.88	31.24	0.20	1105.08	7.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	156	100.00	1073.60	6.88	31.24	0.20	1105.08	7.08			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:50:00	Car	12842	100.00	114808.92	8.94	58634.59	4.57	61357.91	4.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12842	100.00	114842.52	8.94	58654.58	4.57	61372.65	4.78			Truck	2	N/A	33.60	16.80	19.99	9.99	14.75	7.37			
US 75 Southbound	03:50:00	Car	9699	100.00	63344.33	6.53	13813.45	1.42	56088.77	5.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9699	100.00	63379.93	6.53	13819.38	1.42	56122.62	5.79			Truck	6	N/A	35.60	5.93	5.94	0.99	33.85	5.64			
Entire System	03:55:00	Car	105828	98.73	970511.38	9.17	371424.84	3.51	439727.88	4.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1364	1.27	10160.49	7.45	611.60	0.45	10007.49	7.34			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	107192	100.00	981103.06	9.15	372220.25	3.47	449906.47	4.20			Truck	25	N/A	430.50	17.22	183.82	7.35	170.95	6.84			
Greenville Ave Northbound	03:55:00	Car	7549	100.00	25837.19	3.42	11280.72	1.49	9087.30	1.20			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7549	100.00	25840.88	3.42	11283.53	1.49	9087.74	1.20			Truck	1	N/A	3.70	3.70	2.81	2.81	0.44	0.44			
Greenville Ave Southbound	03:55:00	Car	4260	100.00	11335.30	2.66	4057.88	0.95	4592.20	1.08			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4260	100.00	11348.30	2.66	4064.02	0.95	4596.38	1.08			Truck	5	N/A	13.00	2.60	6.14	1.23	4.18	0.84			
IH 635 Eastbound	03:55:00	Car	4095	100.00	23103.94	5.64	8773.48	2.14	16324.76	3.99			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4095	100.00	23103.94	5.64	8773.48	2.14	16324.76	3.99			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	03:55:00	Car	3907	100.00	13885.40	3.55	821.10	0.21	14947.85	3.83			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3907	100.00	13885.40	3.55	821.10	0.21	14947.85	3.83			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	03:55:00	Car	2080	100.00	6128.30	2.95	416.42	0.20	6564.61	3.16			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2080	100.00	6128.30	2.95	416.42	0.20	6564.61	3.16			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	03:55:00	Car	1960	100.00	5047.31	2.58	336.56	0.17	5368.65	2.74			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1960	100.00	5047.31	2.58	336.56	0.17	5368.65	2.74			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	03:55:00	Car	20644	100.00	53786.17	2.61	28822.71	1.40	16760.40	0.81			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20644	100.00	53825.07	2.61	28847.15	1.40	16770.45	0.81			Truck	10	N/A	38.90	3.89	24.44	2.44	10.04	1.00			
US 75 Frontage Rd Southbound	03:55:00	Car	16297	100.00	27559.42	1.69	10482.90	0.64	11128.80	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16297	100.00	27587.52	1.69	10493.38	0.64	11140.42	0.68			Truck	14	N/A	28.10	2.01	10.48	0.75	11.62	0.83			
US 75 HOV Northbound	03:55:00	Car	456	100.00	2768.60	6.07	68.18	0.15	2838.00	6.22			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	456	100.00	2768.60	6.07	68.18	0.15	2838.00	6.22			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	03:55:00	Car	132	100.00	944.40	7.15	28.62	0.22	961.43	7.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	132	100.00	944.40	7.15	28.62	0.22	961.43	7.28			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	03:55:00	Car	12924	100.00	111710.77	8.64	55789.51	4.32	61146.41	4.73			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12924	100.00	111739.37	8.65	55807.10	4.32	61158.34	4.73			Truck	2	N/A	28.60	14.30	17.59	8.79	11.93	5.96			
US 75 Southbound	03:55:00	Car	9266	100.00	59146.91	6.38	11163.01	1.20	54234.25	5.85			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	9266	100.00	59178.01	6.39	11167.56	1.21	54264.32	5.86			Truck	4	N/A	31.10	7.77	4.55	1.14	30.06	7.52			
Entire System	04:00:00	Car	104598	98.71	965024.50	9.23	369220.25	3.53	436529.44	4.17			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1372	1.29	10397.90	7.58	603.50	0.44	10263.23	7.48			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	105970	100.00	975847.88	9.21	369999.56	3.49	446962.75	4.22			Truck	22	N/A	425.30	19.33	175.82	7.99	169.91	7.72			
Greenville Ave Northbound	04:00:00	Car	7582	100.00	26047.38	3.44	11583.78	1.53	8976.08	1.18			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7582	100.00	26051.07	3.44	11586.59	1.53	8976.52	1.18			Truck	1	N/A	3.70	3.70	2.81	2.81	0.44	0.44			
Greenville Ave Southbound	04:00:00	Car	4120	100.00	11059.81	2.68	3842.37	0.93	4549.15	1.10			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4120	100.00	11073.71	2.69	3847.03	0.93	4554.78	1.11			Truck	5	N/A	13.90	2.78	4.66	0.93	5.63	1.13			
IH 635 Eastbound	04:00:00	Car	4126	100.00	23680.44	5.74	9003.20	2.18	16685.08	4.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4126	100.00	23680.44	5.74	9003.20	2.18	16685.08	4.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	04:00:00	Car	3843	100.00	14083.50	3.66	837.34	0.22	15144.78	3.94			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3843	100.00	14083.50	3.66	837.34	0.22	15144.78	3.94			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	04:00:00	Car	2037	100.00	6064.30	2.98	411.06	0.20	6494.60	3.19			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	2037	100.00	6064.30	2.98	411.06	0.20	6494.60	3.19			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	04:00:00	Car	1911	100.00	5000.41	2.62	338.78	0.18	5314.45	2.78			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1911	100.00	5000.41	2.62	338.78	0.18	5314.45	2.78			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	04:00:00	Car	20584	100.00	56762.37	2.76	31598.71	1.54	16925.23	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20584	100.00	56800.96	2.76	31625.54	1.54	16933.41	0.82			Truck	8	N/A	38.60	4.82	26.84	3.35	8.18	1.02			
US 75 Frontage Rd Southbound	04:00:00	Car	16600	100.00	28671.99	1.73	11360.63	0.68	11284.78	0.68			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16600	100.00	28694.89	1.73	11368.42	0.68	11294.86	0.68			Truck	10	N/A	22.90	2.29	7.78	0.78	10.08	1.01			
US 75 HOV Northbound	04:00:00	Car	460	100.00	2758.60	6.00	69.44	0.15	2812.77	6.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	460	100.00	2758.60	6.00	69.44	0.15	2812.77	6.11			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	04:00:00	Car	120	100.00	873.80	7.28	29.42	0.25	891.69	7.43			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	120	100.00	873.80	7.28	29.42	0.25	891.69	7.43			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	04:00:00	Car	12834	100.00	107319.40	8.36	51969.75	4.05	60545.02	4.72			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12834	100.00	107342.99	8.36	51984.25	4.05	60554.88	4.72			Truck	2	N/A	23.60	11.80	14.50	7.25	9.86	4.93			
US 75 Southbound	04:00:00	Car	8756	100.00	56082.54	6.41	9710.87	1.11	52279.95	5.97			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8756	100.00	56113.94	6.41	9717.03	1.11	52308.14	5.97			Truck	3	N/A	31.40	10.47	6.16	2.05	28.20	9.40			
Entire System	04:05:00	Car	102653	98.66	959481.25	9.35	367233.25	3.58	434158.16	4.23			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1393	1.34	10464.79	7.51	622.50	0.45	10311.84	7.40			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	104046	100.00	970393.50	9.33	368026.59	3.54	444655.59	4.27			Truck	20	N/A	447.00	22.35	170.86	8.54	185.58	9.28			
Greenville Ave Northbound	04:05:00	Car	7634	100.00	25873.59	3.39	11712.65	1.53	8756.35	1.15			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	7634	100.00	25877.89	3.39	11713.49	1.53	8758.77	1.15			Truck	2	N/A	4.30	2.15	0.84	0.42	2.42	1.21			
Greenville Ave Southbound	04:05:00	Car	3894	100.00	10336.70	2.65	3277.60	0.84	4451.97	1.14			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3894	100.00	10351.70	2.66	3282.38	0.84	4458.17	1.14			Truck	5	N/A	15.00	3.00	4.78	0.96	6.20	1.24			
IH 635 Eastbound	04:05:00	Car	4016	100.00	23833.02	5.93	9561.45	2.38	16215.12	4.04			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	4016	100.00	23833.02	5.93	9561.45	2.38	16215.12	4.04			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
IH 635 Westbound	04:05:00	Car	3816	100.00	14586.00	3.82	859.89	0.23	15676.76	4.11			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	3816	100.00	14586.00	3.82	859.89	0.23	15676.76	4.11			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Eastbound	04:05:00	Car	1842	100.00	5751.61	3.12	380.03	0.21	6167.88	3.35			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1842	100.00	5751.61	3.12	380.03	0.21	6167.88	3.35			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
SH 190 Westbound	04:05:00	Car	1881	100.00	4888.51	2.60	337.45	0.18	5201.85	2.77			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	1881	100.00	4888.51	2.60	337.45	0.18	5201.85	2.77			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Frontage Rd Northbound	04:05:00	Car	20190	100.00	58179.10	2.88	33524.88	1.66	16593.92	0.82			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	20190	100.00	58214.90	2.88	33551.70	1.66	16600.13	0.82			Truck	6	N/A	35.80	5.97	26.82	4.47	6.22	1.04			
US 75 Frontage Rd Southbound	04:05:00	Car	16590	100.00	31062.26	1.87	13551.27	0.82	11422.23	0.69			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	16590	100.00	31078.06	1.87	13557.30	0.82	11428.63	0.69			Truck	9	N/A	15.80	1.76	6.04	0.67	6.40	0.71			
US 75 HOV Northbound	04:05:00	Car	440	100.00	2836.80	6.45	70.02	0.16	2890.52	6.57			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	440	100.00	2836.80	6.45	70.02	0.16	2890.52	6.57			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 HOV Southbound	04:05:00	Car	114	100.00	814.80	7.15	28.74	0.25	826.49	7.25			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	114	100.00	814.80	7.15	28.74	0.25	826.49	7.25			Truck	0	N/A	0.00	0.00	0.00	0.00	0.00	0.00			
US 75 Northbound	04:05:00	Car	12650	100.00	103674.88	8.20	48182.71	3.81	60767.43	4.80			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	12650	100.00	103693.49	8.20	48194.04	3.81	60775.30	4.80			Truck	2	N/A	18.60	9.30	11.33	5.67	7.87	3.94			
US 75 Southbound	04:05:00	Car	8521	100.00	54696.48	6.42	8747.97	1.03	51924.25	6.09			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	8521	100.00	54729.58	6.42	8752.32	1.03	51956.39	6.10			Truck	5	N/A	33.10	6.62	4.35	0.87	32.13	6.43			
Entire System	04:10:00	Car	100813	98.62	950052.75	9.42	362755.03	3.60	431398.81	4.28			Bus	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Rail	1408	1.38	10246.80	7.28	612.80	0.44	10090.29	7.17			Park and Ride	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00			Total	102221	100.00	960779.94	9.40	363538.75	3.56	441693.47	4.32			Truck	17	N/A	480.00	28.24	170.92	10.05	204.58	12.03			
